rep,n,runtime
65,2,3.721035957336426
65,3,7.315091848373413
65,4,11.316665172576904
65,5,11.826462268829346
65,6,23.071720361709595
65,8,25.81109070777893
65,10,31.88195562362671
65,12,46.510048389434814
65,16,55.846171855926514
65,20,92.97809624671936
65,25,170.92073488235474
65,32,252.70108652114868
65,40,338.59879064559937
65,50,428.50814723968506
65,64,739.2645916938782
65,80,1085.2668905258179
65,101,1668.435487985611
65,128,2696.7986648082733
66,2,4.764129877090454
66,3,7.270585298538208
66,4,11.547991037368774
66,5,19.866458415985107
66,6,22.19522976875305
66,8,28.388766765594482
66,10,41.680809020996094
66,12,50.05720782279968
66,16,92.46388411521912
66,20,134.25984907150269
66,25,270.85850048065186
66,32,390.4632890224457
66,40,517.1043708324432
66,50,768.0842370986938
66,64,1144.0807251930237
66,80,1570.2507269382477
66,101,2221.8159823417664
66,128,3573.3950629234314
67,2,4.231671333312988
67,3,5.271547079086304
67,4,8.18574857711792
67,5,14.33222508430481
67,6,15.866277694702148
67,8,25.236528635025024
67,10,27.69560742378235
67,12,34.52944207191467
67,16,72.52918243408203
67,20,105.33089399337769
67,25,190.8064260482788
67,32,269.48987793922424
67,40,413.56831455230713
67,50,667.3967528343201
67,64,979.0333971977235
67,80,1515.410703420639
67,101,2187.0691306591034
67,128,3838.7148575782776
68,2,4.508238315582275
68,3,7.037545919418335
68,4,9.279771566390991
68,5,10.898865222930908
68,6,15.162024736404419
68,8,22.216651678085327
68,10,36.20383810997009
68,12,42.782920360565186
68,16,73.2240059375763
68,20,165.12788701057434
68,25,238.08455777168274
68,32,399.1193106174469
68,40,600.0360949039459
68,50,822.8392069339752
68,64,1175.1574165821075
68,80,1700.8616168498993
68,101,2198.595443248749
68,128,3553.9443774223328
69,2,4.013498067855835
69,3,7.580997467041016
69,4,10.446689367294312
69,5,9.99924635887146
69,6,17.58780026435852
69,8,31.99106001853943
69,10,31.12506103515625
69,12,38.662030935287476
69,16,63.12488842010498
69,20,108.41257524490356
69,25,163.86343836784363
69,32,270.29713892936707
69,40,444.5268702507019
69,50,554.44580245018
69,64,1001.1878602504729
69,80,1237.2818970680237
69,101,2227.655573129654
69,128,3729.3395807743073
70,2,4.1760313510894775
70,3,7.372167587280273
70,4,10.515393495559692
70,5,13.624778509140015
70,6,13.629151582717896
70,8,22.04848885536194
70,10,47.14759707450867
70,12,44.36601686477661
70,16,69.4534342288971
70,20,87.04890751838684
70,25,143.0514211654663
70,32,242.57355761528012
70,40,293.63899660110474
70,50,426.8574194908142
70,64,695.0350658893585
70,80,1062.5966382026672
70,101,1647.5990436077118
70,128,2756.9511506557465
71,2,3.626702308654785
71,3,10.80756163597107
71,4,11.489920616149902
71,5,22.29958748817444
71,6,19.31996250152588
71,8,27.282402515411377
71,10,50.573357582092285
71,12,48.32872676849365
71,16,110.6712327003479
71,20,118.2987174987793
71,25,262.46792435646057
71,32,403.9846408367157
71,40,517.2813875675201
71,50,771.1616523265839
71,64,1126.8546249866486
71,80,1508.282576084137
71,101,2336.422473669052
71,128,3750.1746468544
72,2,3.7956573963165283
72,3,6.0524773597717285
72,4,11.19319224357605
72,5,14.641182899475098
72,6,15.168591737747192
72,8,27.340389013290405
72,10,31.871989011764526
72,12,40.568939447402954
72,16,82.49428510665894
72,20,125.69181895256041
72,25,148.88895273208618
72,32,326.1705722808838
72,40,466.086359500885
72,50,511.75945353507996
72,64,903.6389257907867
72,80,1492.642261981964
72,101,2186.7743418216705
72,128,3943.103612661362
73,2,3.815211534500122
73,3,6.146076679229736
73,4,9.376660585403442
73,5,12.52915644645691
73,6,28.104682683944702
73,8,18.988046407699585
73,10,26.3013596534729
73,12,33.23443865776062
73,16,62.840405225753784
73,20,82.79487371444702
73,25,197.40135598182678
73,32,332.8568158149719
73,40,528.6803221702576
73,50,826.6959249973297
73,64,1273.7370204925537
73,80,1684.2119760513306
73,101,2334.430679798126
73,128,3801.9056422710423
74,2,3.220010995864868
74,3,6.518465518951416
74,4,10.508109092712402
74,5,13.688181400299072
74,6,15.060933351516724
74,8,29.463714361190796
74,10,36.502129793167114
74,12,38.53277850151062
74,16,67.8557198047638
74,20,86.8989622592926
74,25,179.62026023864746
74,32,263.26535820961
74,40,388.705757856369
74,50,551.8828918933868
74,64,871.0251853466034
74,80,1537.212280035019
74,101,2224.060625553131
74,128,3990.173698663712
75,2,4.733517408370972
75,3,8.172754049301147
75,4,8.88930082321167
75,5,14.855039358139038
75,6,13.575766324996948
75,8,22.588834524154663
75,10,42.62958097457886
75,12,45.25797200202942
75,16,71.69265508651733
75,20,98.74729633331299
75,25,138.76326179504395
75,32,208.46562361717224
75,40,286.8577539920807
75,50,419.8925290107727
75,64,673.9164371490479
75,80,971.8205418586731
75,101,1715.2925839424133
75,128,2645.335779428482
76,2,2.5055694580078125
76,3,8.448806047439575
76,4,12.16568922996521
76,5,19.584418773651123
76,6,19.662302017211914
76,8,25.6116201877594
76,10,55.74675393104553
76,12,61.54782581329345
76,16,74.00805330276489
76,20,160.66076588630676
76,25,224.65883207321167
76,32,407.7188718318939
76,40,573.5582702159882
76,50,795.4284987449646
76,64,1236.1994321346283
76,80,1440.6335306167603
76,101,2149.8439514636993
76,128,3691.539354801178
77,2,4.832359313964844
77,3,6.597881317138672
77,4,7.471283197402954
77,5,12.471092700958252
77,6,18.52846884727478
77,8,20.60334014892578
77,10,42.28235363960266
77,12,38.04342341423035
77,16,61.35717773437499
77,20,116.00979399681091
77,25,129.78836941719055
77,32,265.05023312568665
77,40,461.40897488594055
77,50,545.4244163036346
77,64,893.4573502540588
77,80,1449.2052116394043
77,101,2210.6970489025116
77,128,3625.25906252861
78,2,3.836743116378784
78,3,5.745450735092163
78,4,7.276742935180664
78,5,14.022403001785278
78,6,18.378492832183838
78,8,20.23682451248169
78,10,35.376442193984985
78,12,35.27586126327515
78,16,84.82210063934326
78,20,122.63488364219666
78,25,206.19434428215027
78,32,405.52000093460083
78,40,571.2262644767761
78,50,790.1627283096313
78,64,1174.7355196475983
78,80,1559.3694059848785
78,101,2253.837809085846
78,128,3658.690343379974
79,2,3.2042994499206543
79,3,8.001548051834106
79,4,14.97168755531311
79,5,17.80386734008789
79,6,19.034108877182007
79,8,19.559887647628784
79,10,40.29895496368408
79,12,50.349130630493164
79,16,51.76272773742676
79,20,115.09511232376099
79,25,141.40707898139954
79,32,239.5429971218109
79,40,371.38506627082825
79,50,654.2011916637421
79,64,1072.17604970932
79,80,1498.0968754291534
79,101,2189.7385025024414
79,128,5395.70308637619
80,2,3.720052480697632
80,3,4.945083379745483
80,4,7.571104049682617
80,5,8.978957176208496
80,6,11.501953601837158
80,8,15.495678901672363
80,10,21.649824380874634
80,12,29.862231731414795
80,16,64.25748920440674
80,20,97.48429012298584
80,25,136.58172869682312
80,32,182.63203382492065
80,40,264.1926324367523
80,50,436.39974331855774
80,64,708.0229196548462
80,80,958.6019337177277
80,101,1516.4305028915405
80,128,2711.8349714279175
81,2,2.605780839920044
81,3,8.90826678276062
81,4,12.78428864479065
81,5,23.290422677993774
81,6,17.728689670562744
81,8,32.73958659172058
81,10,37.619664430618286
81,12,68.88691186904907
81,16,84.74121427536011
81,20,189.80699181556702
81,25,235.31121397018433
81,32,381.18468046188354
81,40,549.1293618679047
81,50,834.658891916275
81,64,1227.5895166397095
81,80,1585.5572922229767
81,101,2186.9121119976044
81,128,3600.152345895767
82,2,2.894326686859131
82,3,7.659575700759888
82,4,11.205148696899414
82,5,12.562305688858032
82,6,13.614162921905518
82,8,22.51761507987976
82,10,35.41505169868469
82,12,37.41523337364197
82,16,70.70852541923523
82,20,125.14636468887329
82,25,160.06768369674683
82,32,305.3692078590393
82,40,446.9940757751465
82,50,544.3162658214569
82,64,913.6515200138092
82,80,1496.2568550109863
82,101,2254.8078694343567
82,128,3695.075512647629
83,2,4.116043567657471
83,3,8.16858458518982
83,4,10.501389026641846
83,5,10.61357855796814
83,6,14.653845071792603
83,8,21.537925958633423
83,10,36.3300096988678
83,12,33.17940282821655
83,16,69.95232033729553
83,20,96.5008237361908
83,25,217.17130303382874
83,32,413.2468400001526
83,40,552.0764937400818
83,50,810.5351941585541
83,64,1219.4802992343903
83,80,1662.6214945316315
83,101,2263.3553879261017
83,128,3639.161500930786
84,2,3.575299024581909
84,3,7.18289589881897
84,4,9.80555248260498
84,5,13.228010892868042
84,6,14.050916194915771
84,8,28.657862663269043
84,10,31.344895601272583
84,12,45.09565567970276
84,16,88.30840015411377
84,20,94.20135736465454
84,25,155.01985049247742
84,32,257.89131236076355
84,40,409.64008259773254
84,50,636.9798958301544
84,64,1008.3269684314728
84,80,1526.51536154747
84,101,2314.3294064998627
84,128,3870.816600799561
85,2,4.522401809692383
85,3,5.925029277801514
85,4,9.681310176849365
85,5,15.75093412399292
85,6,12.294589757919312
85,8,23.058818578720093
85,10,33.967792987823486
85,12,55.942200660705566
85,16,63.6059730052948
85,20,101.7928946018219
85,25,136.74046659469604
85,32,193.2842297554016
85,40,293.7912001609802
85,50,419.93811893463135
85,64,654.4540567398071
85,80,1021.005110502243
85,101,1641.678823709488
85,128,2531.241021156311
86,2,2.9004173278808594
86,3,8.577755689620972
86,4,11.337775468826294
86,5,16.73203682899475
86,6,22.06918430328369
86,8,29.413445711135864
86,10,37.715598821640015
86,12,66.8811583518982
86,16,114.53687453269958
86,20,199.88798117637634
86,25,281.95118618011475
86,32,372.9180955886841
86,40,564.0517601966858
86,50,808.8701193332672
86,64,1192.9367640018463
86,80,1550.639041185379
86,101,2119.1022021770477
86,128,3845.770090579987
87,2,4.442473888397217
87,3,7.356818914413452
87,4,10.40996789932251
87,5,14.951586961746216
87,6,13.72681736946106
87,8,20.93370509147644
87,10,41.79663944244385
87,12,55.87775182723999
87,16,97.70149993896484
87,20,79.79907536506653
87,25,210.639244556427
87,32,330.9373197555542
87,40,429.79337334632874
87,50,672.6069223880768
87,64,1004.3957290649415
87,80,1390.5167644023895
87,101,2282.281021595001
87,128,3782.995906829834
88,2,2.6130549907684326
88,3,4.734590768814087
88,4,7.863812446594238
88,5,9.788740634918213
88,6,16.14244556427002
88,8,18.809996366500854
88,10,25.00340175628662
88,12,34.42637014389038
88,16,46.358243465423584
88,20,87.10330128669739
88,25,220.34236001968384
88,32,341.7460014820099
88,40,558.5138771533966
88,50,815.7379319667816
88,64,1146.1352684497833
88,80,1728.0968434810638
88,101,2270.7815837860107
88,128,3806.3019692897797
89,2,3.400933027267456
89,3,6.9748430252075195
89,4,10.741411447525024
89,5,13.08290147781372
89,6,12.620730638504028
89,8,21.161061763763428
89,10,25.190622568130493
89,12,44.92263436317444
89,16,72.91117763519287
89,20,100.72570013999939
89,25,164.110121011734
89,32,282.9192352294922
89,40,453.34211468696594
89,50,657.7893767356873
89,64,917.4839010238647
89,80,1203.8906812667847
89,101,2457.612366914749
89,128,3944.2374160289764
90,2,4.555646181106567
90,3,7.86103630065918
90,4,8.585927724838257
90,5,9.57040286064148
90,6,14.758500814437866
90,8,24.776392221450806
90,10,38.55964255332947
90,12,46.09838151931763
90,16,81.29777359962463
90,20,83.06705331802368
90,25,140.44265270233154
90,32,210.94327473640442
90,40,292.43486738204956
90,50,422.87578678131104
90,64,665.5469975471497
90,80,948.7564783096313
90,101,1522.7349095344543
90,128,2602.085381269455
91,2,2.545433759689331
91,3,7.783878326416016
91,4,11.956584692001343
91,5,17.128140449523926
91,6,19.763347387313843
91,8,28.166770935058594
91,10,39.423901081085205
91,12,51.30222249031067
91,16,87.7996072769165
91,20,146.82657384872437
91,25,224.5178883075714
91,32,386.5063228607178
91,40,572.77889752388
91,50,746.7580711841583
91,64,1138.5564904212952
91,80,1562.5147061347961
91,101,2210.8821637630463
91,128,3800.2774407863617
92,2,4.176642179489136
92,3,7.047915935516357
92,4,14.157849788665771
92,5,12.007811307907104
92,6,16.67308735847473
92,8,22.34585452079773
92,10,36.21980309486389
92,12,38.34982252120972
92,16,74.80506587028503
92,20,113.14805150032043
92,25,130.11472725868225
92,32,256.34673285484314
92,40,411.78724932670593
92,50,542.9529755115509
92,64,939.4158179759979
92,80,1484.1635673046112
92,101,2284.679836034775
92,128,3862.127515077591
93,2,6.237030029296875
93,3,6.559344530105591
93,4,9.485137701034546
93,5,9.08967113494873
93,6,13.639992475509644
93,8,23.43477439880371
93,10,30.14278483390808
93,12,41.602081298828125
93,16,67.86630940437317
93,20,69.32747411727905
93,25,226.06111526489258
93,32,351.44247555732727
93,40,543.9420750141144
93,50,865.2092154026031
93,64,1237.4248445034027
93,80,1674.7387700080872
93,101,2219.1820907592773
93,128,3634.020493268966
94,2,4.125081539154053
94,3,6.165162086486816
94,4,9.803073167800903
94,5,11.430003643035889
94,6,17.79141092300415
94,8,21.137629508972168
94,10,28.558552265167236
94,12,33.07297229766846
94,16,64.96204829216003
94,20,84.43437957763672
94,25,160.91021037101746
94,32,231.42497515678406
94,40,397.16944551467896
94,50,573.9986143112183
94,64,922.7732908725739
94,80,1257.2957689762115
94,101,2160.789566040039
94,128,3656.9106695652004
95,2,4.43699836730957
95,3,6.862380504608154
95,4,11.398681879043579
95,5,14.96985673904419
95,6,15.40574336051941
95,8,23.979464292526245
95,10,36.87286996841431
95,12,46.37784767150879
95,16,86.56396675109863
95,20,109.32484698295593
95,25,160.95229268074036
95,32,228.38031029701233
95,40,336.4322175979614
95,50,467.7764539718628
95,64,670.4481899738312
95,80,1095.8744246959686
95,101,1682.546561717987
95,128,2728.816344976425
96,2,3.0090086460113525
96,3,8.297346353530884
96,4,12.307835578918457
96,5,15.916608810424805
96,6,19.174747228622437
96,8,28.56130075454712
96,10,38.11554193496704
96,12,53.211416482925415
96,16,112.13643717765808
96,20,152.37148523330688
96,25,287.5474908351898
96,32,294.1152603626251
96,40,550.1500904560089
96,50,775.7037863731384
96,64,1151.610071182251
96,80,1497.4065396785736
96,101,2245.7272324562073
96,128,3776.990251779556
97,2,3.61419939994812
97,3,6.036506414413452
97,4,10.196445226669312
97,5,12.634132623672485
97,6,15.656062841415405
97,8,26.588273763656616
97,10,35.61073398590088
97,12,41.046372413635254
97,16,58.588603019714355
97,20,115.94626927375793
97,25,185.30791997909546
97,32,306.9492678642273
97,40,371.62949299812317
97,50,534.4389991760254
97,64,982.375467300415
97,80,1280.1616938114166
97,101,2187.8918874263763
97,128,3658.594467163086
98,2,3.914872169494629
98,3,8.825043201446533
98,4,12.211118459701538
98,5,13.640745878219604
98,6,18.5217707157135
98,8,28.386546850204468
98,10,43.70844340324402
98,12,43.56082367897034
98,16,80.40874028205872
98,20,135.20643782615662
98,25,224.0532467365265
98,32,428.6942880153656
98,40,567.4621303081512
98,50,764.9807848930359
98,64,1238.6436622142792
98,80,1517.3807163238525
98,101,2230.625648498535
98,128,3748.5644657611847
99,2,3.7686049938201904
99,3,5.666012287139893
99,4,8.123219728469849
99,5,12.3387610912323
99,6,13.777892351150513
99,8,21.41831636428833
99,10,27.765814781188965
99,12,38.12350130081177
99,16,77.42179822921753
99,20,66.53284168243408
99,25,151.66476225852966
99,32,266.932576417923
99,40,395.5710587501526
99,50,576.2726204395294
99,64,993.2141654491425
99,80,1549.4386057853699
99,101,2150.171285390854
99,128,3811.8828864097595
100,2,4.230368375778198
100,3,7.072299957275391
100,4,8.264203310012817
100,5,9.279977560043335
100,6,13.728107690811157
100,8,34.070388078689575
100,10,30.408998012542725
100,12,47.29831004142761
100,16,53.289560317993164
100,20,101.42384099960327
100,25,175.38318753242493
100,32,226.42137050628662
100,40,296.2526457309723
100,50,420.55169010162354
100,64,694.4310338497162
100,80,984.9759826660156
100,101,1545.8342230319977
100,128,2572.505312204361
